X,Y,施設名,施設名かな,施設名（施設名かな）,所在地,地区名,TEL,FAX,詳細情報,開館時間,URL,バリアフリー情報,駐輪場 PC版詳細情報,駐輪場 携帯電話版詳細情報,大分類,小分類,カテゴリ,アイコン番号,施設ID
135.4829259,34.6984696,聖天了徳院,しょうてんりょうとくいん,聖天了徳院（しょうてんりょうとくいん）,福島区鷺洲2丁目14番1号,福島区,,,聖天さんの参道は、聖天通り商店街として江戸時代から栄えていたといわれる。今も住民の憩いの中心的寺院である。真言宗東寺派の寺院で歓喜天を祀っている。古くから「浦江の聖天さん」と呼ばれて親しまれ、大変賑わったところである。また、境内の桜・藤・杜若などが目を楽しませているとともに、丸角流の山門は大阪府の文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19437
135.4851365,34.6999312,日本基督教団　大阪福島教会,にほんきりすときょうだん　おおさかふくしまきょうかい,日本基督教団　大阪福島教会（にほんきりすときょうだん　おおさかふくしまきょうかい）,福島区福島7丁目19番16号,福島区,,,大阪福島教会は心斎橋の大丸百貨店を手がけた建築家のヴォーリズの設計により昭和元年（1926年）に起工し、同年12月に竣工、昭和2年（1927年）に献堂式を行った。その後2回の修繕を経て、戦後の昭和25年（1950年）の大修理で装いを一変した。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19449
135.5063874,34.6525337,通天閣,つうてんかく,通天閣（つうてんかく）,浪速区恵美須東1丁目18番6号,浪速区,,,登録年月日：平成15年4月11日　概要：通天閣は、明治45年（1912年）内国勧業博の会場跡に新世界・ルナパークとともに完成。昭和18年（1943年）火災にあい、鉄材供出により解体され姿を消したが、地元の熱い思いを受けて、昭和31年に2代目通天閣が再建された。高さ103ｍ、円形エレベーター、展望台が設置されており、平成8年（1996年）の改修によりリニューアルされたネオンは、交通安全の標語、天気予報にも活用されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13064
135.5108179,34.6530481,一心寺,いっしんじ,一心寺（いっしんじ）,天王寺区逢坂2丁目8番69号,天王寺区,,,登録年月日：平成15年4月11日　概要：約800年前に法然上人が、四天王寺の西、海に沈む夕陽が望めるあたりに造った草庵が一心寺のはじまりで、骨仏の寺として全国的に有名。昭和20年（1945年）、戦災によりほとんど焼失したが、その後、昭和41年（1966年）には本堂が再建され、その後も念仏堂・山門など伽藍の再興が進められている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13062
135.5174064,34.6552594,総本山四天王寺,そうほんざんしてんのうじ,総本山四天王寺（そうほんざんしてんのうじ）,天王寺区四天王寺1丁目11番18号,天王寺区,,,登録年月日：平成15年4月11日　概要：四天王寺は、推古天皇元年（593年）聖徳太子により創建された日本最古の官寺で、南北一列に並ぶ伽藍配置は四天王寺様式と呼ばれる。たびたびの戦火や災害にあたってきたが、西門の石鳥居や、元和9年（1623年）再建の六時堂・五智光院・本坊方丈などは重要文化財に指定されており、中心伽藍は昭和38年（1963年）に鉄筋コンクリート造で再建が完成した。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13063
135.5020311,34.6643423,南海ビル（難波駅・髙島屋）,なんかいびる（なんばえき・たかしまや）,南海ビル（難波駅・髙島屋）（なんかいびる（なんばえき・たかしまや））,中央区難波5丁目1番5号,中央区,,,登録年月日：平成22年7月23日　概要：御堂筋の建設を前後して、昭和7年（1932年）、ミナミの玄関口に4代目の南海難波駅が完成。現在もミナミのターミナルの役割を果たしている。ビルの外壁はすべてテラコッタ※が張り詰められ、連続する半円アーチと古典的な飾りのある円柱の壁面が特徴的である。当時から冷暖房完備されたターミナルビルには、現在もテナントとして髙島屋が営業している。  　※テラコッタ：素焼きの陶器焼き。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13021
135.5003171,34.6676849,御堂筋,みどうすじ,御堂筋（みどうすじ）,中央区北浜3丁目、4丁目～難波5丁目,中央区,,,登録年月日：平成22年7月23日　概要：大阪の都心部を南北に貫くメインストリートであり、美しい景観を有する大阪のシンボルロードでもある。昭和12年（1937年）完成。沿道建物の高さは約31ｍまでに制限され、整然とした景観がつくられた。平成7年（1995年）には、御堂筋沿いの壁面の4ｍ後退などを条件に、軒高50ｍ、最大高さ60ｍまで緩和された。銀杏並木は大阪みどりの百選や大阪市指定文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13028
135.5008891,34.6683934,大阪松竹座,おおさかしょうちくざ,大阪松竹座（おおさかしょうちくざ）,中央区道頓堀1丁目9番19号,中央区,,,登録年月日：平成22年7月23日　概要：大正12年（1923年）に関西初の洋式劇場として開館。豪華な装飾のある建物は、道頓堀の顔として人々に親しまれてきた。平成9年（1997年）、建物の正面全体に広がる優美な装飾レリーフ※をそのまま残し新築開場する。多くの劇場でにぎわっていた大阪道頓堀の文化機能を今でも担い続けている。 　※レリーフ：浮き彫りまたは浮き彫り細工。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13006
135.5006317,34.6705297,三津寺,みつでら,三津寺（みつでら）,中央区心斎橋筋2丁目7番12号,中央区,,,登録年月日：平成22年7月23日　概要：奈良時代の難波宮遷都の際に、僧の行基が開いたと伝えられる。寺院の台所や住居部分である庫裡は、昭和8年（1933年）の御堂筋拡張工事のときに新築されたもの。文化5年（1808年）に建てられた木造の本堂は、戦災を無事免れ、庫裡ともども往時の姿をそのまま保っている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13027
135.5011788,34.668857,道頓堀グリコネオン,どうとんぼりぐりこねおん,道頓堀グリコネオン（どうとんぼりぐりこねおん）,中央区道頓堀1丁目10番1号,中央区,,,登録年月日：平成15年4月11日　概要：昭和10年（1935年）に戎橋のそばに初めてグリコのネオン塔が立って以来、デザインが改良され、現在のもので5代目となる。高さ20ｍ、横幅約11ｍと大規模で、ランナーが大阪城や海遊館、大阪ドーム、通天閣を背景に大阪の街を走るデザインとなっている。日没30分前に点灯し、24時に消灯し、道頓堀川の水面に映し出されるネオンも名物のひとつとなっている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13057
135.5026172,34.6678652,法善寺水かけ不動尊,ほうぜんじみずかけふどうそん,法善寺水かけ不動尊（ほうぜんじみずかけふどうそん）,中央区難波1丁目2番16号,中央区,,,登録年月日：平成22年7月23日　概要：法善寺の西向不動尊。苔に包まれてきれいな緑色になったお不動さんは「水かけ不動」として親しまれている。お供え物を持ち合わせていなかった参拝客が、思わず水をかけて手を合わせたのが始まりだと伝えられている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13026
135.5040543,34.668949,道頓堀,どうとんぼり,道頓堀（どうとんぼり）,中央区道頓堀1丁目、宗右衛門町、心斎橋筋2丁目,中央区,,,登録年月日：平成22年7月23日　概要：慶長17年（1612年）、安井道頓らが私財を投じて運河開削に着工、元和元年（1615年）完成。道頓堀川にかかる戎橋は昼夜を問わず多くの人々でにぎわっている。道頓堀川の水辺には道頓堀川遊歩道「とんぼりリバーウォーク」の整備が順次進められており、平成16年（2004年）には戎橋から太左衛門橋までの区間が完成し、現在では戎橋から日本橋までの区間で供用開始している。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13019
135.5140552,34.6685316,高津宮（高津神社）,こうづぐう（こうづじんじゃ）,高津宮（高津神社）（こうづぐう（こうづじんじゃ））,中央区高津1丁目1番29号,中央区,,,登録年月日：平成22年7月23日　概要：平安初期、清和天皇が仁徳天皇の徳政を慕い、難波高津宮（たかつのみや）旧跡の地に社殿を築いてお祀りしたのが始まり。豊臣秀吉が大阪城築城に際して現在の地に移した。桜まつりや夏祭りなどの祭りが行われている。また、古典落語や文楽の舞台となっており、古くより人々に親しまれていることがうかがえる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13010
135.5341191,34.6667443,東小橋の街並み,ひがしおばせのまちなみ,東小橋の街並み（ひがしおばせのまちなみ）,東成区東小橋3丁目6番～9番,東成区,,,東小橋にある比賣許曽神社の歴史は古く、古事記では新羅から渡来した赤留比売命を祀ったと記され、石山合戦の兵火にあい、現在の地に移ったとされている。比賣許曽神社の周辺は、かつて江戸時代・明治時代の東小橋村の中心であった。現在でも、比賣許曽神社のほか、安楽寺、格子のある民家など、戦災から逃れた昔の街並みが残っている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19293
135.5365008,34.6668851,玉津の昭和初期の街並み,たまづのしょうわしょきのまちなみ,玉津の昭和初期の街並み（たまづのしょうわしょきのまちなみ）,東成区玉津3丁目2番,東成区,,,玉津周辺は、映画「血と骨」の舞台となった場所である。映画に出てくる市電「大成通一丁目」停車場（昭和44年（1969年）廃止）の周辺には、サンデー毎日創刊時からの看板、昭和8年（1933年）創業の食堂など昭和初期の街並みが残っている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19291
135.5486873,34.6678326,旧三井釦被服,きゅうみついぼたんひふく,旧三井釦被服（きゅうみついぼたんひふく）,東成区大今里4丁目27番22号,東成区,,,今里周辺には明治中期から大正にかけてボタンや被服の製造に携わる事業者が数多く存在した。そのなかで三井釦被服は最も大きな事業者であった。この建物は、昭和初期に軍の要請で四条畷市に青年学校校舎として建てられたが、青年学校校舎としては使用されず、小学校仮校舎として使用され、戦後になってから現在の地に移築したといわれる。移設当時から被服製品の販売を行っていたが、後に改装して用途の転用を図っている。移築当時は、左右対称の建物であったが、左側部分が取り壊され、非対称となっている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19289
135.5491434,34.6677517,火袋式道標,ひぶくろしきどうひょう,火袋式道標（ひぶくろしきどうひょう）,東成区大今里4丁目27番,東成区,,,暗越奈良街道と千日前通が交差する場所に立つ道標。上部を四角にくりぬいて火袋とし、上に笠をのせた形状をしている。文化3年（1806年）に釘問屋が建てたといわれており、道標には「右志き山、八尾久宝寺道　左いせ、なら道」と示されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19294
135.548083,34.669031,真言宗御室派密華山妙法寺,しんごんしゅうおむろはみっけざんみょうほうじ,真言宗御室派密華山妙法寺（しんごんしゅうおむろはみっけざんみょうほうじ）,東成区大今里4丁目16番50号,東成区,,,聖徳太子の創建と伝えられる。石山合戦で焼失した本堂は、享保年間（1716年頃）に再建された。近世国学の祖と言われる契沖が、延宝7年（1679）から元禄3年（1690）まで住職を務め、ここで「万葉代匠記」を記したといわれ、境内は大阪府の史跡に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19290
135.5605154,34.6699545,深江の建築物、史跡群,ふかえのけんちくぶつ、しせきぐん,深江の建築物、史跡群（ふかえのけんちくぶつ、しせきぐん）,東成区深江南3丁目5番～22番,東成区,,,昔、良質の菅の生い繁った深江の地に、笠を縫うことを職業とした大和の一族が集団移住したことが始まりと伝えられている。菅笠・菅細工などの伝統文化が現在も継承され、伊勢神宮式年遷宮に使用する菅笠を納めている。深江集落には、笠縫邑跡として史跡に指定されている深江稲荷神社、法明寺などがあり、茅葺屋根形状の家屋、蔵、地蔵堂も多く見ることができる。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19295
135.5009497,34.6731358,大丸心斎橋店,だいまるしんさいばしてん,大丸心斎橋店（だいまるしんさいばしてん）,中央区心斎橋筋1丁目7番1号,中央区,,,登録年月日：平成22年7月23日　概要：大正14年（1925年）、第1期、第2期工事により心斎橋側が完成し、心斎橋筋に面する中央玄関上部に巨大なピーコックレリーフが掲げられた。昭和8年（1933年）には御堂筋の拡張整備に合わせて、御堂筋側が増築され高さ100尺（約30ｍ）の外観が築かれた。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13016
135.4974281,34.6784723,長瀬産業大阪本社ビル本館,ながせさんぎょうおおさかほんしゃびるほんかん,長瀬産業大阪本社ビル本館（ながせさんぎょうおおさかほんしゃびるほんかん）,西区新町1丁目1番17号,西区,,,昭和3年（1928年）竣工。設計者は初代通天閣を設計した設楽貞雄。中央のバルコニーが特徴的で、外壁はスクラッチタイルを使用している。新館が昭和57年（1982年）に建てられているが、そのデザインは、立面の構成や窓の配列など旧館へ配慮している。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19282
135.5037053,34.6769667,原田産業（大阪本社ビル）,はらださんぎょう（おおさかほんしゃびる）,原田産業（大阪本社ビル）（はらださんぎょう（おおさかほんしゃびる））,中央区南船場2丁目10番14号,中央区,,,登録年月日：平成22年7月23日　概要：昭和3年（1928年）竣工。大きな四角い窓とアーチ型の入口の対比がはっきりしたデザインが特徴的。窓からは吹き抜けの階段が臨める。貿易商社原田産業の本社屋として設計建築され、現在も同社の本社ビルとして使い続けられている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13024
135.4993813,34.6805536,真宗大谷派　難波別院（南御堂）,しんしゅうおおたには　なんばべついん（みなみみどう）,真宗大谷派　難波別院（南御堂）（しんしゅうおおたには　なんばべついん（みなみみどう））,中央区久太郎町4丁目1番11号,中央区,,,登録年月日：平成22年7月23日　概要：文禄5年（1596年）大谷本願寺として大坂渡辺の地に建立。慶長3年（1598年）大阪城の拡張により現在の地に移転。後に難波別院となり、「北御堂」と呼ばれた津村別院とともに「南御堂」と称されている。戦時中の大阪大空襲により焼失した本堂は、昭和36年（1961年）二重屋根で再建された。屋根裏の垂木を省略した簡素な表現はコンクリート建築の特性を活かしたデザイン。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13014
135.4941032,34.6854973,靱公園,うつぼこうえん,靱公園（うつぼこうえん）,西区靭本町1丁目、2丁目,西区,,,昭和30年（1955年）開園。なにわ筋を挟んで東西に分かれている。東園には、バラ園や四季に彩られるケヤキ並木などがある。バラ園はゆるやかに起伏する地形を生かして、東から西に向かって山、里山、田園、街と広がる「大阪のマチ構造」を表現し、平成16年（2004年）に再整備された。西園には国際大会にも利用できる靱テニスセンターがある。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19274
135.4998057,34.6850626,浄土真宗本願寺派　本願寺津村別院（北御堂）,じょうどしんしゅうほんがんじは　ほんがんじつむらべついん（きたみどう）,浄土真宗本願寺派　本願寺津村別院（北御堂）（じょうどしんしゅうほんがんじは　ほんがんじつむらべついん（きたみどう））,中央区本町4丁目1番3号,中央区,,,登録年月日：平成22年7月23日　概要：大阪の発祥は本願寺の寺内町形成に由来するが、本願寺は信長との石山合戦で大坂を退去。残った門徒たちが天満に集会所を設け、慶長２年（1597年）の町割改革により現在の地に移転。後に津村別院となる。明治元年（1868年）に大阪鎮台が置かれ、また行在所となり明治天皇の行幸が行われた。大阪大空襲により焼失した本堂は、昭和39年（1964年）近代的なコンクリート造で再建された。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13013
135.503896,34.6854933,綿業会館,めんぎょうかいかん,綿業会館（めんぎょうかいかん）,中央区備後町2丁目5番8号,中央区,,,登録年月日：平成16年10月8日　概要：東洋紡の役員であった岡恒夫の遺贈金と関係業界からの醸出金をもとに、綿業関係者の倶楽部会館として、昭和6年（1931年）に竣工した。設計は渡辺節。国の重要文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13060
135.5350489,34.673978,矢田地蔵尊,やたじぞうそん,矢田地蔵尊（やたじぞうそん）,東成区東小橋1丁目4番2号,東成区,,,玉造駅から東に入った暗越奈良街道沿いにある。峠越えをして奈良へいくときに、ここで願掛けをしたといわれている。奈良の矢田寺に縁のある地蔵で、地蔵堂の中央に安置された石の地蔵尊には、矢田寺への道しるべが彫られている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19296
135.538869,34.6742451,北中道の古い街並み,きたなかみちのふるいまちなみ,北中道の古い街並み（きたなかみちのふるいまちなみ）,東成区中道4丁目16番、17番,東成区,,,かつて平野川と暗越奈良街道とが交差する玉津橋は、交通の要所として賑わっていた。玉津橋西詰を北に入ると、通りの両側に蔵や板塀のある民家が連続しており、古い街並みを形成している。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19288
135.5300733,34.6776626,玉造稲荷神社,たまつくりいなりじんじゃ,玉造稲荷神社（たまつくりいなりじんじゃ）,中央区玉造2丁目3番8号,中央区,,,登録年月日：平成22年7月23日　概要：社伝によれば垂仁天皇18年（紀元前12年）の秋にお祀りしたのが始まり。日本書紀に記された玉の故郷に鎮座し、豊臣・徳川時代には大阪城の鎮守神として崇められた。だんご茶会や玉造黒門越瓜食味祭（たまつくりくろもんしろうりしょくみさい）などの行事が行われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13017
135.520036,34.6863542,大阪府庁本館,おおさかふちょうほんかん,大阪府庁本館（おおさかふちょうほんかん）,中央区大手前2丁目1番22号,中央区,,,登録年月日：平成22年7月23日　概要：大正15年（1926年）竣工。現行の都道府県庁舎としては最も古い。外壁に石材と白い擬石タイルを広く用い、勾配のない水平の屋根とした外観意匠に特色があり、正面玄関の車寄せには個性的な装飾が施されている。大理石仕上げの床や階段をもつ3層吹き抜けの玄関ホールは、映画やドラマのロケにも利用されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13007
135.52912,34.6856805,大阪城公園,おおさかじょうこうえん,大阪城公園（おおさかじょうこうえん）,中央区大阪城,中央区,,,登録年月日：平成22年7月23日　概要：大阪城公園は、都心に位置する開設面積約105.6haの史跡を中心とした広大な歴史公園である。外濠に囲まれた73.4haは国の特別史跡に指定されており、多門櫓・千貫櫓など13棟の重要文化財を有するほか、大阪城天守閣や約600本の桜を楽しめる西の丸庭園、約100品種、約1300本の梅が咲き誇る梅林や市民の森・記念樹の森などがあり、都市に貴重で豊かな緑を提供している。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13005
135.5265429,34.6858748,もと大阪市立博物館,もとおおさかしりつはくぶつかん,もと大阪市立博物館（もとおおさかしりつはくぶつかん）,中央区大阪城1番1号,中央区,,,登録年月日：平成22年7月23日　概要：昭和6年（1931年）に陸軍第4師団司令部の建物として竣工。終戦後は駐留軍施設として接収された。昭和23年（1948年）、大阪市警察本部として返還を受け、その後、府警本部となる。昭和35年（1960年）には博物館として一部開館し、2年後に全面開館した。平成13年（2001年）、大阪歴史博物館の開館に先立ち閉館した。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13029
135.5410188,34.6851007,白山神社,しらやまじんじゃ,白山神社（しらやまじんじゃ）,城東区中浜2丁目3番15号,城東区,,,白山神社は、菊理媛神（くくりひめのかみ）を祭神としている。創建年月は不詳であるが、明治5年(1872年）までは、白山権現と称していた。応永（1394年）の頃から中浜・鴫野・森の諸村の氏神であった。天正4年 (1576年)織田信長が石山本願寺を攻撃した時、社殿を焼失したが、慶長8年（1603年）豊臣秀頼により再建された。しかし、同19年(1614年）大阪冬の陣による兵火で再び焼失した。元和3年（1617年）再建されるが、その後も幾度かの改築・修理が加えられ現在に至っている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19470
135.4954002,34.6896124,江戸堀コダマビル,えどぼりこだまびる,江戸堀コダマビル（えどぼりこだまびる）,西区江戸堀1丁目10番26号,西区,,,昭和10年（1935年）個人の邸宅として建設。設計・施工はヴォーリズ建築を手がけた岡本工務店でファサードに特色がある。建設当時、敷地の南には江戸堀川が流れ、窓から川面が見えていた。現在は、物販店や貸会議室、音楽室などとして活用されている。国の登録有形文化財に登録されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19275
135.4900116,34.6883493,菅澤眼科クリニック,すがさわがんかくりにっく,菅澤眼科クリニック（すがさわがんかくりにっく）,西区土佐堀2丁目3番5号,西区,,,昭和３年（1928年）に建築、昭和22年（1947年）に改修された眼科医院。正面玄関の柱とアーチ、ドイツから輸入されたタイル貼りの外壁、細長いアーチ窓が特徴的である。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19280
135.5002005,34.6879257,大阪ガスビルディング,おおさかがすびるでぃんぐ,大阪ガスビルディング（おおさかがすびるでぃんぐ）,中央区平野町4丁目1番2号,中央区,,,登録年月日：平成22年7月23日　概要：昭和8年（1933年）に御堂筋とともに誕生した。外壁は１・２階を石材で黒くまとめ、上部は白色のタイル張りとなっている。昭和41年（1966年）に北館が増築され、現在も大阪ガスビルとして使用されている。国の登録有形文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13003
135.5018781,34.6890466,芝川ビル,しばかわびる,芝川ビル（しばかわびる）,中央区伏見町3丁目3番3号,中央区,,,登録年月日：平成22年7月23日　概要：昭和2年（1927年）竣工。昭和4年（1929年）、ビル内に「芝蘭社家政学園」を開校。戦後はテナントビルとして使われている。竜山石※をふんだんに用いた彫りの深い装飾が施されている。国の登録有形文化財に指定されている。 　※竜山石：兵庫県高砂市に産する石材名。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13012
135.5022561,34.6932438,みおつくしプロムナード,みおつくしぷろむなーど,みおつくしプロムナード（みおつくしぷろむなーど）,北区中之島1丁目,北区,,,登録年月日：平成22年3月5日　概要：市役所の南側に位置する延長約210ｍのケヤキ並木の自転車歩行者専用道となっている。また、期間限定で、夜間のライトアップも行われている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13044
135.5009356,34.6929598,淀屋橋,よどやばし,淀屋橋（よどやばし）,大阪市北区中之島1丁目、2丁目・中央区北浜3丁目、4丁目間,北区,,,登録年月日：平成16年10月8日　概要：大正10年（1921年）に決定された第一次都市計画事業における御堂筋の建設の一環として土佐堀川に架けられた。北側の大江橋とともに橋梁設計の分野では珍しい一般公募のデザインコンペで大谷瀧雄氏の案が選ばれ、これをもとに実施設計が行われたものである。昭和10年（1935年）に完成。国の重要文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13054
135.4989278,34.690984,大阪倶楽部,おおさかくらぶ,大阪倶楽部（おおさかくらぶ）,中央区今橋4丁目4番11号,中央区,,,登録年月日：平成16年10月8日　概要：大阪財界人によって経済都市大阪の進取的社交場として創設された社団法人大阪倶楽部の旧館が、大正11年（1922年）に焼失したあと、安井武雄の設計により大正13年（1924年）に再建された。国の登録有形文化財に登録されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13059
135.5041729,34.6870079,船場ビルディング,せんばびるでぃんぐ,船場ビルディング（せんばびるでぃんぐ）,中央区淡路町2丁目5番8号,中央区,,,登録年月日：平成22年7月23日　概要：三休橋筋の拡張を機に大正14年（1925年）竣工。 オフィスと住宅をあわせもつビルとして建設され、注目を集めた。また、船場という場所柄から、装飾性のみでなく、トラックや荷馬車などを引き込むのに便利な機能性を重んじた設計が大きな特徴となっている。国の登録有形文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13015
135.5088695,34.6882223,道修町の界隈・古い家屋,どしょうまちのかいわい・ふるいかおく,道修町の界隈・古い家屋（どしょうまちのかいわい・ふるいかおく）,中央区道修町1丁目～3丁目,中央区,,,登録年月日：平成22年7月23日　概要：道修町は薬業関連会社が多く、江戸時代からこのあたり一帯は、町の人たちが子弟や丁稚のためにお金を出し合って塾や学校をつくり、商売と勉学を両立させていた。戦災を逃れたこの界隈には老舗の看板を掲げる建物が今も現役で残っている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13020
135.503869,34.689475,日本基督教団浪花教会,にほんきりすときょうだんなにわきょうかい,日本基督教団浪花教会（にほんきりすときょうだんなにわきょうかい）,中央区高麗橋2丁目6番2号,中央区,,,登録年月日：平成22年7月23日　概要：明治10年（1877年）、日本人によって設立された最初の自給教会「浪花公会」が前身。教会堂は昭和5年（1930年）に建設された。礼拝室にある外観からでもわかる大きなアーチ窓のステンドグラスが印象的である。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13022
135.5060748,34.6889934,伏見町付近の街並み（青山ビル・伏見ビル）,ふしみちょうふきんのまちなみ（あおやまびる・ふしみびる）,伏見町付近の街並み（青山ビル・伏見ビル）（ふしみちょうふきんのまちなみ（あおやまびる・ふしみびる））,中央区伏見町2丁目2番,中央区,,,登録年月日：平成22年7月23日　概要：伏見町には、青山ビルや伏見ビルといった戦前の建築物が当時と変わらない姿で今も存在している。青山ビルは大正10年（1921年）に洋館の邸宅として建てられ、ビル全体を覆う蔦が四季折々の姿を見せる。伏見ビルは大正12年（1923年）にホテルとして建てられ、円形の飾り窓などの外観が特徴的である。両ビルとも、国の登録有形文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13025
135.5067991,34.6886898,旧小西家住宅,きゅうこにしけじゅうたく,旧小西家住宅（きゅうこにしけじゅうたく）,中央区道修町1丁目6番10号,中央区,,,登録年月日：平成15年4月11日　概要：旧小西儀助商店（現コニシ株式会社）の旧店舗・住宅で、明治36年（1903年）に一部3階建で完成、堺筋の拡幅で西側が切り取られ、のち3階部分を撤去して現在の姿になった。船場に残る数少ない町屋の遺構のひとつとして、薬種問屋の形態を残した土蔵造り風の外観が特徴で、重要文化財に指定されている。内部は非公開。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13056
135.5063578,34.6875146,生駒時計店（生駒ビルヂング）,いこまとけいてん（いこまびるぢんぐ）,生駒時計店（生駒ビルヂング）（いこまとけいてん（いこまびるぢんぐ））,中央区平野町2丁目2番12号,中央区,,,登録年月日：平成16年10月8日　概要：明治3年（1870年）に高麗橋5丁目で創業した生駒時計店が、御堂筋の拡幅と地下鉄工事を機に現在地に当ビルを新築。昭和5年（1930年）に竣工した。設計は宗兵藏。国の登録有形文化財に登録されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13058
135.5095419,34.6893435,高麗橋,こうらいばし,高麗橋（こうらいばし）,中央区東高麗橋・高麗橋1丁目間,中央区,,,登録年月日：平成22年7月23日　概要：慶長9年（1604年）、立派な擬宝珠（ぎぼし）をもつ橋として架けられた高麗橋は、江戸時代に12あった公儀橋（幕府直轄管理の橋）のなかでも特に重要視され、西詰には幕府の高札（公報板）が立てられた。西日本各地への街道の起点とされ、これを表す里程元標が置かれた。その跡を示す碑が東詰め北側に立っている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13011
135.5028086,34.6911092,愛珠幼稚園,あいしゅようちえん,愛珠幼稚園（あいしゅようちえん）,中央区今橋3丁目1番11号,中央区,,,登録年月日：平成22年7月23日　概要：明治34年（1901年）竣工。園舎としてはめずらしい御殿風の建築様式。築後100年以上経ってもなお現役の木造園舎は日本最古である。遊戯室は吹き抜けになっている。天井は寺院などにみられる格天井。建設当時からのシャンデリアが今も飾られている。園舎は国の重要文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13001
135.5063686,34.6907358,新井ビル,あらいびる,新井ビル（あらいびる）,中央区今橋2丁目1番1号,中央区,,,登録年月日：平成22年7月23日　概要：大正11年（1922年）、大日本報徳銀行大阪支店として建てられ、新井証券を経て新井ビルとなる。外観は完全な左右対称で、茶褐色のタイルの外壁が街に馴染んでいる。国の登録有形文化財に指定されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13002
135.5072586,34.6912968,大阪証券取引所ビル,おおさかしょうけんとりひきじょびる,大阪証券取引所ビル（おおさかしょうけんとりひきじょびる）,中央区北浜1丁目8番16号,中央区,,,登録年月日：平成22年7月23日　概要：昭和10年（1935年）に完成した旧大阪証券ビル市場館は、ビルの老朽化に伴い、平成16年（2004年）、近代的なガラス張りの超高層ビルに建替えられた。エントランスのドーム部分は当時のままの姿で残されており、ドーム内部の広間と外観は再現保存されている。,,,,,,文化・観光,都市景観資源,文化・観光/都市景観資源,167,13004
